0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3582,10,13,9,10,19,41,53,40,37,29,56,3,66,57,22,38,23,29,18,6
3583,9,12,9,11,19,41,53,42,37,29,55,3,63,59,22,39,24,30,16,6
3584,9,13,10,11,19,42,53,43,37,29,55,3,63,57,21,41,26,29,17,5
3585,8,14,10,12,19,42,54,44,37,30,55,3,61,58,21,43,27,27,15,6
3586,7,14,8,12,20,43,53,44,37,30,54,3,60,57,21,43,29,30,14,6
3587,7,14,8,13,20,45,54,45,37,30,53,3,58,60,21,44,29,29,13,5
3588,7,14,8,13,20,46,55,45,37,30,53,3,57,59,20,45,31,30,12,6
3589,8,14,8,14,20,47,54,46,36,31,51,3,55,60,21,46,31,30,12,5
3590,8,16,7,14,21,46,56,46,36,31,50,3,54,59,20,47,32,30,10,5
3591,8,15,7,15,21,47,56,47,35,32,48,3,53,59,21,47,34,31,10,6
3592,8,15,7,14,21,48,55,49,35,32,47,3,52,59,20,49,35,31,8,5
3593,9,16,6,15,21,49,55,50,35,32,46,3,50,59,21,49,36,31,6,5
3594,10,13,7,14,21,52,55,51,34,32,45,3,50,58,21,49,38,32,6,6
3595,10,14,9,13,21,53,56,51,34,32,44,3,51,56,22,50,40,31,4,5
3596,11,12,8,13,21,55,57,52,33,33,42,3,48,57,22,50,42,32,4,5
3597,11,12,8,13,21,56,56,53,33,34,41,3,48,57,23,50,43,32,3,6
3598,12,11,8,13,21,57,56,53,32,35,40,3,46,58,23,50,44,33,2,5
3599,10,10,9,13,21,58,55,53,32,35,39,3,45,57,24,51,46,32,2,5
3600,13,9,9,13,21,58,56,55,31,36,37,3,44,58,26,51,47,34,2,5
3601,12,8,10,12,21,59,55,56,31,35,36,3,41,60,27,50,49,34,2,5
3602,10,7,12,12,21,60,56,56,30,36,36,3,41,58,27,51,50,34,2,5
3603,9,7,13,13,21,60,56,55,30,36,35,2,40,61,28,50,51,35,2,5
3604,8,6,13,14,21,61,55,54,30,36,35,2,40,59,28,51,52,35,2,4
3605,7,6,15,14,21,62,56,53,28,37,33,2,39,60,30,50,53,36,1,4
3606,7,5,14,15,21,63,56,52,28,37,32,2,38,60,30,49,53,38,1,4
3607,7,4,13,16,22,65,57,51,26,38,32,1,38,59,31,48,55,39,1,3
3608,6,4,13,18,22,65,57,50,26,38,34,1,37,61,29,49,54,38,1,3
3609,6,4,12,18,22,63,58,50,26,38,34,1,37,60,30,48,55,39,0,3
3610,5,3,12,21,22,64,58,47,25,39,35,0,38,59,29,49,55,38,0,2
3611,4,3,13,22,22,61,58,46,25,39,34,0,38,59,30,47,54,42,0,2
3612,3,3,13,23,22,62,58,44,26,38,35,0,36,59,28,47,55,42,0,1
3613,3,2,12,25,22,61,55,44,26,38,35,0,35,60,27,48,54,43,0,1
3614,3,2,11,25,23,62,57,41,26,38,37,0,34,60,26,46,54,45,0,1
3615,2,1,11,27,23,59,56,41,28,37,36,0,32,62,27,46,53,46,0,0
3616,2,1,10,28,23,58,55,40,27,38,36,0,32,61,27,45,52,48,0,0
3617,2,1,9,30,23,55,54,39,30,37,36,0,30,62,27,46,51,49,0,0
3618,1,1,9,31,23,54,53,38,30,37,36,0,28,64,27,46,48,49,0,0
3619,1,1,9,32,23,52,52,36,31,36,35,0,29,63,28,46,48,49,0,0
3620,1,3,9,33,23,48,49,36,32,36,36,0,28,64,28,45,46,49,2,0
3621,0,6,10,33,23,43,51,34,32,36,36,0,28,64,28,45,45,50,2,0
3622,0,6,11,34,23,40,49,32,33,36,36,0,27,63,30,43,44,50,4,0
3623,0,8,12,33,23,37,48,31,33,36,37,0,28,61,28,45,43,49,4,0
3624,0,10,13,32,23,32,48,29,34,36,37,0,27,61,30,43,43,50,6,0
3625,0,11,13,34,23,30,46,28,34,36,38,0,29,59,30,43,42,51,6,0
3626,0,13,14,33,23,27,45,27,34,36,36,0,28,59,32,42,42,52,8,0
3627,0,14,15,32,23,24,47,24,34,36,36,0,30,56,33,41,42,53,9,0
3628,0,15,15,32,23,22,46,24,34,36,37,0,31,55,33,40,41,53,10,0
3629,3,12,16,31,23,20,46,24,35,36,36,0,33,54,34,42,41,52,12,0
3630,3,14,17,30,23,17,46,25,34,36,37,0,34,51,34,42,41,50,12,0
3631,6,12,18,28,23,14,47,25,35,36,37,0,34,50,34,43,41,50,14,0
3632,4,11,18,28,23,12,47,25,35,36,37,0,36,48,36,42,42,47,14,0
3633,5,10,18,28,23,12,45,25,35,36,38,0,39,44,35,42,43,47,16,0
3634,5,7,15,30,23,11,44,25,35,36,38,0,40,44,36,43,42,46,18,0
3635,4,7,17,27,23,10,45,25,35,36,38,0,42,40,36,44,43,43,18,0
3636,6,4,16,27,23,9,44,25,35,36,38,0,43,40,36,46,42,42,20,0
3637,3,4,17,26,23,8,44,25,35,36,38,0,44,36,35,46,42,42,20,0
3638,4,3,17,24,23,8,44,25,35,36,39,0,47,35,35,47,43,42,22,0
3639,2,2,17,24,23,8,44,25,35,36,38,0,48,33,35,48,42,41,22,0
3640,2,1,15,24,23,8,44,25,35,36,37,0,49,32,36,47,41,41,24,0
3641,3,0,15,23,23,8,44,25,35,36,37,0,49,32,35,49,40,39,24,0
3642,2,0,15,21,23,6,43,27,35,36,38,0,50,30,35,47,39,40,24,0
3643,1,0,13,20,22,6,41,28,36,36,38,0,52,30,35,48,39,39,24,0
3644,0,0,13,19,22,6,42,29,36,35,39,0,51,30,35,47,37,40,24,0
3645,0,0,11,18,22,7,43,29,35,35,39,0,52,30,35,47,35,39,24,0
3646,0,0,10,17,22,7,43,29,35,35,40,0,53,31,35,47,32,38,23,0
3647,0,0,9,16,22,7,42,29,35,34,40,0,55,31,36,45,30,39,24,0
3648,0,0,9,14,22,7,44,28,35,34,42,0,56,30,35,45,30,39,25,0
3649,0,0,9,12,22,6,43,28,35,33,41,0,56,31,35,45,27,40,24,0
3650,0,0,9,10,22,6,44,28,35,33,41,0,56,31,37,44,27,39,24,0
3651,0,0,9,7,22,6,44,28,35,32,41,0,56,32,37,44,25,40,24,0
3652,0,0,8,6,21,6,42,28,36,32,42,0,55,33,38,43,23,39,24,0
3653,0,0,8,5,21,7,43,28,36,31,42,0,56,32,38,43,22,40,25,0
3654,0,0,10,3,21,7,42,28,36,31,41,0,56,34,38,42,19,39,24,0
3655,0,0,9,3,21,7,42,28,36,30,42,0,55,34,37,42,19,39,25,0
3656,0,0,10,1,21,7,42,28,36,30,41,0,55,33,36,42,17,40,24,0
3657,0,0,11,0,21,8,41,30,36,29,42,0,53,34,35,42,16,39,24,0
3658,0,0,11,0,21,8,40,30,36,29,42,0,55,33,35,42,16,40,24,0
3659,0,1,11,0,21,8,39,31,36,28,42,0,54,35,34,42,14,39,24,0
3660,0,1,11,0,21,9,37,30,36,29,43,0,54,34,33,42,14,40,26,0
3661,0,1,11,0,21,9,36,30,36,28,44,0,55,34,33,41,14,39,24,0
3662,0,1,9,1,21,9,36,28,36,28,43,0,55,34,32,41,14,39,24,0
3663,0,1,8,1,21,9,36,28,36,28,44,0,55,33,31,40,14,40,24,0
3664,0,1,7,1,21,10,33,28,36,28,44,0,55,33,30,41,13,39,24,0
3665,0,1,6,1,21,10,33,28,36,28,45,0,56,31,28,40,14,40,25,0
3666,0,1,5,1,21,11,31,30,36,27,44,0,56,32,27,41,14,39,24,0
3667,0,1,5,1,21,12,30,31,35,27,45,0,56,32,23,42,14,39,24,0
3668,1,0,3,1,21,13,28,31,35,27,45,0,56,32,22,42,14,40,22,0
3669,1,0,2,1,21,14,27,32,34,27,45,0,58,32,21,42,14,39,20,0
3670,1,0,1,1,21,14,27,32,34,27,44,0,58,32,21,42,14,39,20,0
3671,0,0,0,1,21,15,26,34,33,27,43,0,58,33,21,42,13,39,18,0
3672,0,0,0,1,21,15,26,34,33,26,43,0,58,34,21,42,13,39,18,0
3673,0,0,0,1,21,16,26,35,33,25,43,0,60,34,21,42,13,40,16,0
3674,0,0,0,1,21,16,26,36,33,25,41,0,60,34,21,44,13,38,14,0
3675,0,0,0,1,21,16,27,35,33,25,41,0,60,35,21,44,13,38,14,0
3676,0,1,0,1,21,15,27,36,33,25,40,0,59,35,21,46,13,36,12,0
3677,0,1,0,1,21,15,28,35,33,25,40,0,59,36,21,46,11,36,12,0
3678,0,1,0,1,21,15,28,36,33,25,40,0,60,37,21,47,10,36,10,0
3679,0,2,0,2,21,14,28,36,33,25,40,0,60,37,21,49,10,34,10,0
3680,0,2,0,2,21,14,28,37,33,24,39,0,60,38,21,48,10,36,8,0
3681,0,2,0,1,21,14,29,37,33,23,39,0,59,38,21,50,10,34,6,0
3682,0,2,0,1,21,14,29,36,33,23,38,0,59,38,21,51,10,31,6,0
3683,0,2,0,1,21,14,29,37,33,22,37,0,59,38,22,51,10,30,4,0
3684,0,2,0,1,21,14,29,37,33,21,36,0,58,38,22,51,10,30,4,0
3685,0,2,0,1,21,14,29,37,32,22,33,0,59,39,23,50,10,32,2,0
3686,1,1,0,1,21,14,28,39,33,22,34,0,59,39,23,50,10,32,2,0
3687,1,2,0,1,21,13,28,39,33,23,30,0,60,39,24,50,10,33,1,0
3688,1,2,0,1,21,13,28,39,32,24,29,0,58,39,24,50,10,32,1,0
3689,1,1,0,2,21,13,29,39,32,24,28,0,58,39,25,49,10,31,1,0
3690,1,2,0,2,21,12,29,41,31,26,27,0,57,38,27,48,10,31,1,0
3691,1,2,0,2,21,12,29,42,31,25,27,0,55,39,28,47,10,30,1,0
3692,0,3,0,2,21,12,29,42,30,26,25,0,54,39,30,45,10,30,1,0
3693,0,3,0,2,21,12,29,42,30,26,25,0,53,39,30,45,10,29,1,0
3694,0,3,0,2,21,12,29,42,29,27,24,0,51,41,31,43,10,30,1,0
3695,0,3,0,2,21,12,29,42,29,28,23,0,48,43,32,42,10,29,1,0
3696,1,2,0,2,21,12,29,43,28,28,23,0,46,44,32,40,10,30,1,0
3697,1,2,0,3,21,13,27,44,28,28,22,0,42,46,33,38,10,30,1,0
3698,1,2,0,3,21,13,27,45,27,29,24,0,40,47,33,36,10,29,1,0
3699,0,3,0,3,21,12,26,46,27,30,24,0,37,49,33,36,10,29,2,0
3700,1,2,0,3,21,12,26,46,26,31,26,0,36,50,31,35,9,28,2,0
3701,1,2,0,3,21,13,26,46,26,31,26,0,34,49,32,33,10,28,2,0
3702,2,1,0,2,21,13,27,46,25,32,27,0,31,52,31,33,8,27,2,0
3703,1,1,0,2,21,13,27,46,25,32,27,0,31,50,31,33,9,26,2,0
3704,1,1,0,2,21,15,28,45,24,33,29,0,29,51,30,31,9,26,2,0
3705,0,1,0,2,21,15,28,45,25,32,29,0,29,48,30,31,10,26,2,0
3706,0,1,0,2,21,16,27,46,24,33,31,0,27,50,30,28,10,25,2,0
3707,0,1,0,2,21,17,26,46,24,33,31,0,26,48,30,28,12,25,2,0
3708,0,1,0,2,21,18,26,46,24,33,30,0,25,48,31,27,13,25,1,0
3709,1,1,0,2,21,18,26,46,24,33,31,0,24,47,30,27,15,25,1,0
3710,1,3,0,1,21,19,27,46,23,33,31,0,23,48,30,27,15,25,3,0
3711,1,6,0,1,21,17,26,45,22,34,32,0,20,47,30,26,18,24,3,0
3712,0,6,0,1,21,18,26,45,22,34,32,0,20,44,31,26,21,24,5,0
3713,0,8,1,0,20,16,24,46,24,34,32,0,18,46,31,26,20,23,5,0
3714,0,10,1,0,20,15,24,46,24,34,33,0,18,43,32,26,23,23,7,0
3715,0,11,1,0,19,16,23,46,25,34,33,0,16,45,32,26,23,22,7,0
3716,0,11,1,0,19,16,23,46,24,35,33,0,15,44,32,27,26,22,7,0
3717,0,11,1,0,19,16,23,46,25,34,33,0,14,44,32,27,27,21,7,0
3718,0,12,1,0,19,15,22,46,25,34,33,0,12,45,33,26,28,22,7,0
3719,2,10,1,0,18,15,22,46,26,34,33,0,12,43,33,26,29,21,7,0
3720,3,9,1,0,18,15,21,46,26,34,33,0,10,45,33,26,27,21,6,0
3721,6,6,1,0,18,15,20,46,26,34,33,0,9,46,33,26,27,21,6,0
3722,4,6,1,0,17,14,20,46,26,35,33,0,8,46,33,26,27,22,6,0
3723,5,4,1,0,17,13,21,45,27,35,33,0,7,44,33,26,30,22,6,0
3724,5,2,1,0,17,13,21,45,27,35,33,0,6,44,33,26,29,22,6,0
3725,4,3,1,2,16,12,21,43,28,35,32,0,4,46,33,26,29,22,6,0
3726,2,3,1,2,16,11,21,43,28,35,32,0,4,44,34,25,30,22,6,0
3727,0,4,0,4,15,11,19,43,29,35,32,0,4,43,33,25,30,22,6,0
3728,1,4,0,4,15,10,21,42,29,35,31,0,4,41,33,25,31,22,8,0
3729,1,5,0,6,15,10,19,42,29,35,31,0,5,40,33,25,30,22,9,0
3730,1,5,0,6,15,11,19,42,28,35,30,0,5,38,32,26,31,22,10,0
3731,0,7,0,8,15,9,19,40,28,35,30,0,5,37,32,26,30,22,9,0
3732,1,6,0,8,15,10,19,41,27,35,29,0,5,36,32,26,31,22,10,0
3733,1,7,0,10,15,9,18,40,27,35,29,0,5,35,32,25,28,22,10,0
3734,0,8,0,12,15,9,16,40,27,35,29,0,5,35,31,26,28,22,10,0
3735,1,8,0,12,14,8,17,39,28,35,28,0,5,35,31,26,26,22,9,0
3736,1,9,0,14,14,8,14,39,27,35,28,0,5,36,30,27,25,22,10,0
3737,2,8,0,14,14,8,15,38,27,35,27,0,5,36,29,27,23,22,12,0
3738,3,6,0,16,14,8,13,37,27,35,28,0,5,36,29,27,21,22,12,0
3739,2,6,0,16,14,8,12,36,27,35,28,0,5,37,28,27,20,21,14,0
3740,1,6,0,18,14,8,11,35,27,34,28,0,6,36,28,27,17,20,14,0
3741,2,4,0,20,14,8,8,35,27,34,29,0,6,37,27,27,17,20,16,0
3742,2,4,2,18,14,8,10,32,27,34,29,0,7,36,27,27,15,20,17,0
3743,4,2,2,20,15,8,10,30,26,34,31,0,7,37,26,28,14,20,18,0
3744,2,2,4,18,15,8,11,28,26,33,31,0,7,37,26,27,12,19,20,0
3745,2,1,6,18,15,8,10,27,26,33,32,0,8,37,25,28,11,19,20,0
3746,2,0,6,18,15,8,12,24,26,32,33,0,8,37,25,27,10,19,22,0
3747,1,0,8,16,15,8,13,23,26,32,32,0,9,36,25,27,10,19,22,0
3748,1,1,8,16,15,7,14,22,26,31,35,0,8,36,23,26,9,18,23,0
3749,0,1,10,16,15,8,13,21,26,31,36,0,9,35,23,26,10,18,22,0
3750,0,2,11,15,15,7,14,20,26,30,39,0,10,34,22,25,10,18,23,0
3751,0,2,12,14,15,7,16,20,26,30,40,0,10,34,22,24,11,17,23,0
3752,0,2,14,12,15,7,16,20,26,29,42,0,11,33,20,24,10,17,22,0
3753,0,2,14,12,15,7,17,19,26,29,42,0,11,33,21,23,10,16,24,0
3754,0,2,16,10,15,7,17,19,26,28,44,0,12,33,20,21,8,17,23,0
3755,0,2,14,10,15,7,18,18,26,28,43,0,12,34,20,21,8,16,24,0
3756,0,2,16,8,15,7,18,18,26,27,46,0,14,34,19,20,7,17,22,0
3757,0,2,14,8,15,7,18,18,26,27,46,0,14,34,19,19,7,16,24,0
3758,1,1,16,6,15,7,18,18,26,27,46,0,15,33,17,19,7,15,22,0
3759,1,1,17,4,14,6,19,17,26,26,46,0,15,33,17,18,7,16,22,0
3760,2,0,16,4,14,6,19,17,26,27,45,0,15,32,15,18,7,15,20,0
3761,1,0,16,2,14,6,19,18,26,27,45,0,16,32,15,17,6,15,21,0
3762,1,0,16,2,14,6,19,18,26,27,46,0,15,32,13,17,6,14,19,0
3763,0,0,14,2,14,6,19,18,26,26,46,0,16,32,12,17,5,13,19,0
3764,0,1,13,2,14,7,19,20,25,26,45,0,15,32,11,16,5,13,19,0
3765,0,1,14,0,14,7,19,20,25,27,44,0,14,32,11,16,5,12,17,0
3766,0,2,12,0,14,6,18,21,25,26,44,0,14,32,11,16,5,11,17,0
3767,0,3,12,0,14,6,17,22,24,26,43,0,13,32,11,15,5,11,15,0
3768,0,3,10,0,14,6,17,22,24,26,42,0,13,32,11,15,5,10,15,0
3769,0,3,9,0,14,6,18,21,24,26,42,0,14,30,11,14,4,10,13,0
3770,0,4,8,0,14,5,18,22,24,27,40,0,14,29,11,13,4,9,13,0
3771,0,4,7,0,14,5,19,21,24,27,40,0,14,29,10,14,4,8,11,0
3772,0,5,6,0,14,4,19,22,24,27,37,0,15,26,10,13,5,9,9,0
3773,1,4,4,0,13,4,19,22,25,27,37,0,16,25,10,13,4,8,9,0
3774,1,4,4,0,13,4,19,23,25,28,35,0,15,25,10,12,4,8,7,0
3775,2,3,2,0,13,4,19,24,25,27,35,0,18,23,10,12,3,8,7,0
3776,1,3,2,0,13,5,19,23,25,27,34,0,17,23,11,11,3,7,5,0
3777,2,2,2,0,13,5,19,25,25,27,32,0,17,23,11,11,3,7,5,0
3778,1,2,2,0,13,6,19,25,25,27,30,0,17,22,13,11,3,7,3,0
3779,1,2,0,0,13,6,19,26,25,27,28,0,16,21,13,10,4,7,3,0
3780,1,1,0,0,13,7,20,25,25,27,26,0,17,20,14,10,4,6,3,0
3781,2,0,0,0,13,7,20,26,24,28,25,0,17,20,15,10,4,6,3,0
3782,2,0,0,0,13,8,20,27,24,27,23,0,14,20,15,10,4,7,2,0
3783,1,0,0,0,13,9,20,28,25,26,24,0,13,20,15,8,4,9,2,0
3784,0,0,0,0,13,9,20,29,25,26,23,0,13,19,15,8,5,9,0,0
3785,0,1,0,0,13,9,21,28,25,25,23,0,12,19,15,7,5,10,0,0
3786,0,1,0,0,13,9,21,29,24,26,23,0,10,18,15,6,5,11,0,0
3787,0,1,0,0,13,10,21,29,24,26,23,0,9,18,15,6,5,11,0,0
3788,0,1,0,0,13,11,21,30,24,26,24,0,9,19,14,5,5,13,0,0
3789,0,1,0,0,13,11,21,30,24,26,24,0,8,19,14,5,5,13,0,0
3790,0,1,0,0,13,12,21,30,24,26,26,0,7,19,12,4,5,13,0,0
3791,0,1,0,0,13,12,21,30,24,25,26,0,7,19,11,4,4,13,0,0
3792,0,1,0,0,13,13,21,30,25,24,26,0,7,19,9,4,3,14,0,0
3793,0,1,0,0,13,13,21,30,25,24,27,0,7,19,8,4,3,14,0,0
3794,0,1,0,0,13,14,21,30,25,25,28,0,7,19,6,3,3,15,0,0
3795,1,0,0,0,13,14,21,30,25,25,28,0,6,19,4,4,3,15,0,0
3796,1,0,0,0,13,14,21,30,25,26,28,0,6,20,4,3,3,16,0,0
3797,1,0,0,0,13,14,21,30,25,26,28,0,6,21,4,3,3,16,0,0
3798,0,1,0,0,13,14,21,30,25,26,29,0,6,21,3,2,3,17,0,0
3799,0,3,0,0,13,13,21,30,24,26,30,0,5,20,2,2,4,17,0,0
3800,0,3,0,0,13,13,21,30,24,26,30,0,6,21,1,2,4,17,1,0
3801,0,4,0,0,13,12,21,30,24,26,30,0,6,21,1,2,4,17,2,0
3802,0,4,0,0,13,12,21,30,24,26,30,0,6,22,1,2,4,17,2,0
3803,0,5,0,0,13,12,21,30,24,26,30,0,6,22,1,2,4,17,2,0
3804,0,6,0,0,13,11,21,30,24,26,30,0,6,23,1,2,4,17,2,0
3805,0,6,0,0,13,12,21,30,24,26,30,0,6,23,1,2,4,17,2,0
3806,0,7,0,0,13,11,21,30,24,26,30,0,6,23,1,2,4,16,2,0
3807,1,6,0,0,13,11,21,30,24,26,28,0,6,24,1,2,4,16,2,0
3808,1,7,0,0,13,12,21,30,23,26,28,0,6,24,1,2,4,15,2,0
3809,3,6,0,0,13,12,21,30,24,26,27,0,6,24,1,1,4,16,2,0
3810,2,6,0,0,13,12,21,31,24,25,27,0,6,24,1,1,4,15,2,0
3811,3,5,0,0,13,13,21,32,24,26,27,0,6,24,1,1,4,14,2,0
3812,2,5,0,0,13,12,21,32,24,26,27,0,6,24,1,0,4,15,2,0
3813,2,6,0,0,13,11,21,33,23,27,27,0,5,24,1,0,4,14,2,0
3814,2,5,0,0,13,11,21,33,24,26,26,0,5,24,1,0,4,14,2,0
3815,2,5,0,0,13,11,21,33,23,27,26,0,5,24,1,0,4,13,2,0
3816,2,6,0,0,13,10,21,33,23,28,26,0,5,24,1,0,4,13,2,0
3817,2,5,0,0,13,10,21,33,22,29,26,0,5,24,1,0,4,12,2,0
3818,1,5,0,0,13,10,21,33,22,29,26,0,5,24,1,0,4,12,2,0
3819,2,5,0,0,13,9,21,33,21,30,26,0,5,25,1,0,4,12,2,0
3820,1,5,0,0,13,9,21,33,21,30,26,0,5,25,1,0,4,12,2,0
3821,2,4,0,0,13,9,21,33,20,31,26,0,5,26,1,0,3,12,1,0
3822,1,4,0,0,13,9,21,33,20,31,26,0,5,26,1,0,3,12,0,0
3823,2,4,0,0,13,8,21,33,19,32,26,0,5,27,1,0,3,12,0,0
3824,1,4,0,0,13,8,21,33,19,32,26,0,5,27,1,0,3,12,0,0
3825,2,3,0,0,13,8,21,33,19,32,26,0,5,27,1,0,3,12,0,0
3826,2,3,0,0,13,7,21,33,18,33,26,0,6,26,1,0,3,12,0,0
3827,1,3,0,0,13,7,21,33,18,33,25,0,6,26,1,0,3,12,0,0
3828,1,4,0,0,13,6,21,33,17,34,25,0,7,24,0,1,4,12,0,0
3829,1,3,0,0,13,7,21,33,17,34,24,0,7,24,0,1,4,12,0,0
3830,1,4,0,0,13,6,21,33,17,34,23,0,7,23,0,1,5,12,0,0
3831,1,4,0,0,13,6,21,34,17,34,24,0,8,22,0,1,5,12,0,0
3832,0,5,0,0,13,5,21,35,15,35,24,0,8,22,0,1,5,12,0,0
3833,1,4,0,0,12,5,21,35,16,35,24,0,8,22,0,1,5,11,0,0
3834,1,4,0,0,12,5,21,36,18,34,24,0,7,21,0,1,6,11,0,0
3835,2,3,0,0,12,6,21,36,17,34,24,0,7,22,0,1,6,11,0,0
3836,1,3,0,0,11,6,21,36,18,33,24,0,7,21,0,1,6,11,0,0
3837,1,3,0,0,11,6,21,37,18,33,24,0,6,21,0,1,6,10,0,0
3838,1,2,0,0,10,6,21,37,19,33,24,0,6,22,0,1,6,10,0,0
3839,1,2,0,0,10,6,21,37,19,32,25,0,6,21,0,1,7,10,0,0
3840,2,1,0,0,10,7,21,38,18,32,25,0,6,21,0,1,7,10,0,0
3841,2,0,0,0,9,7,21,38,19,31,25,0,6,22,1,1,7,10,0,0
3842,2,0,0,0,9,7,21,38,19,31,25,0,6,22,1,1,7,10,0,0
3843,1,0,0,0,8,7,21,38,20,30,25,0,6,23,1,1,7,10,0,0
3844,0,0,0,0,8,7,21,38,20,30,26,0,6,23,1,1,5,10,0,0
3845,0,0,0,0,7,7,21,38,21,30,26,0,5,23,1,1,5,10,0,0
3846,0,0,0,0,7,7,21,39,21,29,26,0,5,24,1,1,4,9,0,0
3847,0,0,0,0,6,7,21,39,22,28,26,0,4,24,1,1,4,9,0,0
3848,0,0,0,2,6,7,20,38,22,28,26,0,4,24,2,1,4,9,0,0
3849,0,0,0,2,6,7,22,36,22,27,25,0,4,24,2,1,4,9,0,0
3850,0,0,0,4,5,8,21,35,23,27,24,0,4,24,3,1,4,8,0,0
3851,0,0,0,4,5,8,22,34,23,26,25,0,5,23,3,1,4,8,0,0
3852,0,0,0,6,5,9,22,32,23,26,24,0,5,23,4,1,4,7,0,0
3853,0,0,0,6,4,9,23,31,24,25,25,0,5,24,4,1,4,7,1,0
3854,0,1,0,8,4,8,24,28,24,25,23,0,5,24,5,1,4,6,2,0
3855,0,1,0,8,4,8,23,28,24,25,22,0,4,25,5,1,3,6,3,0
3856,0,2,0,10,4,7,25,24,24,24,21,0,4,25,6,1,3,6,3,0
3857,0,2,0,10,4,8,25,25,23,24,20,0,4,24,7,1,3,5,3,0
3858,0,2,0,12,4,8,26,21,23,24,20,0,4,25,7,1,2,5,3,0
3859,0,3,0,13,3,8,25,21,23,24,19,0,4,25,8,1,2,4,3,0
3860,0,4,0,14,3,7,24,19,23,23,19,0,4,26,8,1,2,3,3,0
3861,0,4,0,16,3,8,23,17,23,23,19,0,4,26,8,1,2,3,3,0
3862,0,5,0,17,3,7,22,16,23,23,19,0,5,26,8,1,2,2,3,0
3863,1,4,0,18,3,8,23,13,23,22,19,0,6,26,8,1,2,2,3,0
3864,1,4,2,17,3,8,21,13,23,22,18,0,6,26,8,1,2,1,3,0
3865,1,4,2,18,3,8,22,10,23,22,19,0,8,24,8,1,2,1,4,0
3866,1,3,4,18,3,8,19,10,23,22,19,0,8,24,8,1,1,0,4,0
3867,1,3,4,18,3,8,20,8,23,22,19,0,8,24,8,1,1,1,5,0
3868,2,2,6,18,3,8,19,6,23,22,19,0,9,23,8,1,1,1,5,0
3869,1,2,6,18,3,8,17,6,23,22,19,0,9,23,8,1,1,1,5,0
3870,2,1,8,18,3,8,16,4,23,22,19,0,9,21,8,1,2,1,5,0
3871,1,1,8,18,3,8,15,4,23,21,19,0,10,21,8,1,2,1,5,0
3872,2,0,10,16,3,9,14,4,23,21,19,0,11,19,8,0,3,2,5,0
3873,1,0,10,16,3,9,15,2,23,21,20,0,11,19,8,0,3,2,5,0
3874,1,0,12,14,3,9,15,2,23,21,20,0,11,18,8,0,4,2,3,0
3875,0,0,13,13,3,9,15,1,22,22,20,0,10,18,8,0,4,2,3,0
3876,0,0,14,12,3,9,15,1,22,22,20,0,10,18,8,0,4,2,3,0
3877,0,1,16,10,3,8,15,0,22,21,20,0,10,18,8,0,4,2,3,0
3878,0,1,14,10,3,8,15,0,21,22,20,0,10,18,8,0,4,2,3,0
3879,0,1,16,8,3,8,14,0,21,22,20,0,10,18,8,0,4,2,3,0
3880,0,1,14,8,3,8,14,0,21,22,19,0,10,18,8,0,4,2,3,0
3881,0,1,16,6,3,8,13,0,20,23,19,0,10,18,8,0,4,2,3,0
3882,0,1,16,5,3,8,13,0,20,23,19,0,10,18,7,1,4,2,3,0
3883,0,1,16,5,3,8,13,0,19,24,19,0,9,18,7,1,4,2,3,0
3884,0,1,16,3,3,8,13,1,19,24,19,0,9,18,6,2,4,2,3,0
3885,0,1,16,3,3,8,13,1,18,25,19,0,8,18,6,2,4,2,3,0
3886,1,0,16,1,3,9,13,1,18,25,19,0,8,18,6,2,4,2,2,0
3887,1,0,15,1,3,9,13,1,17,26,19,0,7,18,6,2,4,2,2,0
3888,1,0,14,1,3,9,13,1,16,27,19,0,6,18,6,2,4,2,1,0
3889,0,3,12,1,3,7,13,1,15,27,19,0,6,18,6,2,4,2,1,0
3890,0,3,12,1,3,7,13,1,15,27,19,0,5,18,6,2,4,1,1,0
3891,0,5,10,1,3,6,13,1,14,28,19,0,5,18,6,2,4,1,1,0
3892,0,5,10,1,3,6,13,1,13,29,19,0,5,17,6,2,3,1,1,0
3893,0,7,8,1,3,4,13,1,13,29,19,0,6,16,6,2,3,1,1,0
3894,0,7,8,1,3,4,13,1,13,29,19,0,6,16,6,2,3,1,1,0
3895,0,7,6,1,3,5,13,1,11,30,19,0,7,15,6,2,3,1,1,0
3896,0,7,4,1,3,5,13,1,11,30,19,0,8,14,6,2,2,1,0,0
3897,0,7,4,1,2,5,13,1,11,31,19,0,9,13,6,2,2,1,0,0
3898,0,7,2,1,2,5,13,1,11,31,19,0,10,12,6,2,1,1,0,0
3899,3,4,2,1,1,6,13,1,11,32,19,0,11,11,6,1,1,2,0,0
3900,3,4,0,1,1,6,13,1,11,32,19,0,12,10,6,0,1,3,0,0
3901,4,2,0,1,1,7,13,1,10,33,19,0,12,10,6,0,1,4,0,0
3902,2,2,0,1,0,7,13,1,11,33,19,0,13,9,6,0,1,4,0,0
3903,4,0,0,1,0,8,13,1,11,33,19,0,14,8,6,0,1,4,0,0
3904,2,0,0,1,0,8,13,1,10,34,19,0,14,6,6,0,2,4,0,0
3905,2,0,0,0,0,9,14,1,10,34,19,0,13,6,6,0,2,5,0,0
